tic,longitude,latitude
RNSGF,-119.7606833381295,39.48599730215827
SYSW,Manual,Manual
XNY.1,114.8525028,33.8528327
CLASF,-123.11917354190919,49.285083549999996
CRSC,-87.98289491585575,42.04609961925697
AACPF,144.95686436855846,-37.81780005
NORW,-78.471937,38.034091
TGCDF,-79.38199760505759,43.6478992
RDCCF,-79.5727747,43.633017
LVNSF,-75.78369188915397,45.3552087
TUDO,Manual,Manual
BCRD,-117.8621754,33.6704333
PSDO,-73.99197357789494,40.75109885
UCHC,-74.01317859995396,40.7130186
YOKU,28.056159057135844,-26.097342349999998
DANG,115.3560832,28.8634181
BONA,88.4499701,22.5820855
YHMGF,-86.99793462634747,34.60024802212084
DVVDF,-2.2477367,53.4814114
OSL.UN,0.2308416,51.5740369
LASLY,115.8521879,39.3281069
GUYGF,-79.384243,43.649056
WITE,11.144412150000008,51.79470255
MOBI,14.162030415130022,57.778038800000004
CLRS,-87.7468971,42.0475532
DBLVF,-0.1142761,51.5281242
XPF.,-70.3915283579957,41.62836965282502
TLSS,-80.1025175,26.9142756
REVG,-88.11448407228916,43.031070674698796
CZGDF,-0.1142761,51.5281242
TRMLF,-86.83681413525234,33.49007883374703
STRDF,-93.229051,44.064928
EGRGF,-81.346572,35.72788
GRSU,-79.041576,43.09356
IVECF,-81.34693508163265,35.7277083877551
RCIT,-115.18335355256028,36.12619872146893
HYLD,-97.583365,35.581024
PCCRF,-123.12265847656215,49.28502255
TRCH,-96.7615938,33.010011
FXC.,-79.3828325,43.6473145
BKKN,-97.6239650909869,38.852611635936086
TNK.,-81.35243363567895,35.7240965421361
SMXIQ,-82.45151528812066,27.32083648517956
IGE.H,5.4035844,43.2915709
RALS,-87.952474,44.528038
ISS,-78.70225814146295,35.8100919
MGDPF,-75.6827022,44.590723
SGNT,-88.07959052506784,42.06363822425371
NUGT,-73.98018254690722,40.7618616
DUST,-73.98018254690722,40.7618616
EWRI,Manual,Manual
EWEF,Manual,Manual
3JWCA,Manual,Manual
CSPGF,-79.38169179283025,43.6487681
BBBXF,-0.1142761,51.5281242
PPF.UN,-79.3833789,43.6499558
RVEN,-76.31067085714287,40.02306687755102
NULGF,-123.1184927,49.2878856
LPRIQ,-86.99392701682724,34.59934636897861
SCIO,-82.3984812,34.8402427
MHYR,-81.137035,31.9849794
KRRGF,-79.384243,43.649056
GDLLF,-0.798483,53.2543614
CTGO,-95.42920497239082,29.7324635
MSGY,-96.822168,32.9438395
OLYRF,-78.3801224,44.2876813
UTE.UN,-2.2477367,53.4814114
HSI.UN,-79.3747795,43.648661
GRZG,-119.74990232152363,39.449885022287276
MDRM,-79.38169179283025,43.6487681
SLVTF,-63.57459620936969,44.65263905
SREV,10.60868882625472,56.4511784
PVG,Manual,Manual
SKL.,-80.05267667346939,26.607354204081634
PRVAF,Manual,Manual
RGLSF,-123.1212752,49.2885746
CFTMF,-79.5727747,43.633017
EDF,-73.97803991574585,40.76087985
UREE,-96.816046,33.070528
SLIO,-115.1103773131503,36.00008320444803
JTPY,-75.1371309,39.9775794
GGSM,-97.618997,35.4791793
WTHVF,-0.1142761,51.5281242
GRNF,0.0565131,51.5538513
JOYS,Manual,Manual
3PNAM,-79.4047343,-0.3794391
WHTGF,Manual,Manual
GRPX,-97.29103087878788,41.441232939393934
PSHG,-73.6742651,45.5103517
VIXY,-87.952474,44.528038
VIXM,-87.952474,44.528038
RTEGF,-73.28564505146299,42.4335565
LBGO,-111.82104464046063,40.61748620943793
ZAHLY,-111.64630735150232,35.1716512
ALUM,-78.471937,38.034091
WTMF,-90.12587744487752,32.457913658542694
XBOR,-96.80231815993864,32.7955846
MKNGF,-123.11773750146588,49.285729450000005
AFHIF,-88.05639722746321,42.048270515663326
FCHS,-80.61248650511993,28.0991166648177
BONI,-116.27410433333333,43.56165606060606
EWAC,-77.18133539752995,39.11183265
AGOL.,11.144412150000008,51.79470255
NCERF,-79.37955671553408,43.6494883
AGRO,Manual,Manual
GCI.UN,4.6038782,51.81914
AL,-118.41468240976448,34.0583059
WIFI,-81.137035,31.9849794
OXLC,-73.59963268727756,41.02887535
TRRGF,-123.1152581,49.2865686
EMGX,-78.471937,38.034091
EMVX,-78.471937,38.034091
BSJC,-81.66034060131237,30.329249726043514
BSJD,-81.66034060131237,30.329249726043514
BSJE,-81.66034060131237,30.329249726043514
BSJF,-81.66034060131237,30.329249726043514
RPXC,-122.39419291422757,37.793193599999995
EMRRF,Manual,Manual
XHE,-71.0584604224359,42.3527552
XTN,-71.0584604224359,42.3527552
XTL,-71.0584604224359,42.3527552
AGAC,121.46992712435768,25.073100150000002
BGX,-73.97227245489567,40.75775605
EME.,-123.1161798,49.2852515
VXUS,-75.50690726044587,40.05212105
OEINF,-81.34997395105381,35.723860101599136
SKUL,-111.53810402854545,40.72356706396201
DCMZF,-79.37788564679857,43.650217
CTOP,Manual,Manual
SNREQ,-96.7714749,32.9138383
TBOW,114.01465405140286,22.556263199999997
NAGS,-74.7990875,40.5209274
AND,-78.471937,38.034091
SLVA,-77.08686074177703,39.001942650000004
RLJ,-77.09606487949507,38.98431735
ESSI,-156.31201496888448,20.852610646374973
SLCO,-117.094773,32.57853
STWPF,-79.3789722,43.6513837
BMDLF,-79.38169179283025,43.6487681
ZST.,-79.38169179283025,43.6487681
ZXB.,-79.38169179283025,43.6487681
ZXC.,-79.38169179283025,43.6487681
ZXD.,-79.38169179283025,43.6487681
ZMI.,-79.38169179283025,43.6487681
ZCA.,-79.38169179283025,43.6487681
ZCB.1,-79.38169179283025,43.6487681
ZCE.,-79.38169179283025,43.6487681
ZCP.,-79.38169179283025,43.6487681
NACL,Manual,Manual
CMCI,-1.6911663,48.1670864
PGCG,Manual,Manual
TPS,-87.952474,44.528038
5553B,-96.817711,32.926381
GEVO,116.40367659353792,39.96556885
PKKFF,-115.1139934,51.0212533
HUK.,-75.9498327,44.6281642
MKTG,-122.425752,37.628514
ADSI,-76.0677207999768,36.82761525
KYAK,-78.15416400000001,42.5578395
JAWS,-97.56846963947477,35.614500923408855
ABHD,147.5378492,-41.1445154
JTI,113.5674789,37.3226696
NGL,-95.9222834,36.1050976
ATCH,-2.9523168,53.3957314
PGRX,-118.389693,33.890501650000004
TRGM,-118.44452079338181,34.128034826472735
ASEA,-78.471937,38.034091
ANNC,-78.9298656,35.6308129
NWTR,-117.74729449708039,33.65387335
NXTG,-88.10620740391407,41.86413999522497
MPI.,-79.3833789,43.6499558
IDF.UN,-79.38169179283025,43.6487681
GPC.,-81.25027285486821,42.992885693758694
OCV.UN,-78.3801224,44.2876813
CRUD,-74.7990875,40.5209274
WIZD,-118.4687559148231,34.0769674707038
JMF,-87.62267923853045,41.88552755
HJE.,-75.9498327,44.6281642
EMPM,-118.3282753,34.181984
VNTH,-73.98225872899728,40.766874099999995
EDIV,-71.0584604224359,42.3527552
EBND,-71.0584604224359,42.3527552
NLNK,-97.1067463,31.5681142
GMC,Manual,Manual
CCGN,-73.80861133333335,42.55492322222222
FEPU,116.12413020447597,38.74266495
ARGT,-78.471937,38.034091
MACIF.1,-71.4470384,42.97433908
WMTN,-105.05992540751014,40.523499494860964
5621B,-46.6942006,-23.5637038
NSRS,-82.2917637,27.8534281
3CIGW,-84.7594222,33.7301504
DRWN,-77.0244914,38.8822579
KIRI.1,-97.80658681962025,32.391114919831224
CCI.UN,-73.57130054381321,45.50252015
SGLRF,-114.06698872549774,51.050879800000004
MITT,-73.97467190070827,40.7546124
RLJE,-81.057103,32.050396
ZYQG,-78.391299,37.297097
FIO,-111.81072561152175,40.633136536806965
BRDT.1,-74.00966692266792,40.707021850000004
GGGG,-78.471937,38.034091
XOIL,-78.471937,38.034091
VGGGD,-118.2365957,34.0315495
ALD,-90.12587744487752,32.457913658542694
JUNR,-78.471937,38.034091
AWAY.1,-75.6835814,36.0344002
QIHU,90.40594527301599,23.7413052
LKM,-57.5560845,6.3123266
AINWF,-81.578142,28.565783
RIOB,-81.9734908,28.1068382
PFG.,-79.38376361570594,43.64967865
CROP,-73.69032438091673,41.006419550000004
SJB,-87.952474,44.528038
AMTG,-93.27832410204081,44.89961267346939
AUF.UN,-73.98252421318188,40.76287095
ICLD,-93.20654391836736,30.227569428571428
TYNS,-73.98018254690722,40.7618616
TYBS,-73.98018254690722,40.7618616
SAGG,-73.98018254690722,40.7618616
HGI.UN,-81.1131103,34.0460939
SXC,-88.1634833,41.8153884
SVROF,-116.78727155,47.79380185
VER,-112.0393185,33.5092507
ARCO,-56.134432,-34.90273985
IGS,-87.952474,44.528038
BKIRF,-77.9577959,44.3027599
NXOPF,-0.1142761,51.5281242
SPLP,-73.97303314307712,40.762157450000004
AHY.UN,-2.2486098,53.4814765
INRX.1,-95.993823,41.1980029
ACST,21.336676,62.4779756
FCPS.1,-74.01102786404007,40.7052834
GMLP,Manual,Manual
CACL,-76.568207,42.438406
TBZ,-87.952474,44.528038
TBX,-87.952474,44.528038
AMID.1,-95.56214649436625,29.741703400698732
OILT,-81.68443644550959,30.003656026571768
RAYS,-84.699848,33.75035
VGTL,-74.10740901872391,41.11736441123435
VNET,104.431261,34.056351
SPBO,-71.0584604224359,42.3527552
JMSB,-77.33959924151249,38.95214858434601
NRGT,-71.46180288921998,42.97915980762488
PFLT,-73.97303314307712,40.762157450000004
LGDTF,-123.1184927,49.2878856
ANLDF,-4.5015013,55.6088909
ISRB,-119.806339,39.523859
SHSP,-82.39622162575895,29.62309225
CLSK,-111.87865658230383,40.385153965211735
CNPRF,-81.3395736683037,35.72758200445612
WSTE,-78.471937,38.034091
ELLI,-80.9848058,33.9876352
ARSMF.,-70.390478,41.628348
SQNS,2.2349418,48.9096355
HYMB,-71.0584604224359,42.3527552
UJB,-87.952474,44.528038
IGU,-87.952474,44.528038
NMREF,-123.10846009004524,49.2810025
LGVWF,-114.07081006940508,51.0510101
BCME,-0.1047075,51.6165666
MPC,Manual,Manual
SVVC,-121.89289008749495,37.33169909220433
SSSS,-122.33351238815825,47.60222535
SWSH,-80.83968681762968,35.15171829740938
ENVI,-122.3859245,37.6729148
RENN,Manual,Manual
WBWBD,-115.11210230769231,35.99889409615385
EFRGF,-123.11773750146588,49.285729450000005
FNK,-88.10620740391407,41.86413999522497
FNY,-88.10620740391407,41.86413999522497
FYT,-88.10620740391407,41.86413999522497
FYC,-88.10620740391407,41.86413999522497
FDT,-88.10620740391407,41.86413999522497
FEM,-88.10620740391407,41.86413999522497
FEP,-88.10620740391407,41.86413999522497
FLN,-88.10620740391407,41.86413999522497
FPA,-88.10620740391407,41.86413999522497
FBZ,-88.10620740391407,41.86413999522497
FCA,-88.10620740391407,41.86413999522497
FKO,-88.10620740391407,41.86413999522497
FJP,-88.10620740391407,41.86413999522497
XEB.,-70.3915283579957,41.62836965282502
XHC.,-70.3915283579957,41.62836965282502
XUT.,-70.3915283579957,41.62836965282502
XST.,-70.3915283579957,41.62836965282502
XEI.,-70.3915283579957,41.62836965282502
XBM.,-70.3915283579957,41.62836965282502
USFCQ,-80.03074283554024,40.45287813244328
FRAC.2,-95.4564848,29.7480377
SWP.UN,-79.5727747,43.633017
PEYTF,-88.06247131227659,41.8173213
NGPHF,-79.2038096,35.8863617
CDFT,-117.2643593,33.2192035
DATE,Manual,Manual
AZEK.1,-85.70095839191767,42.96396800953552
BRSE.1,-84.792303,44.02907
GEEPF,-95.450361,30.158916
IHD,-111.92307508970211,33.56715427884686
SHPNF,-123.115193,49.2846685
BFC.,-71.4470384,42.97433908
ZDEXF,-78.9037738,38.447661
PCNT,-115.30017682946323,36.18962285658549
BKSH,-97.03313779010138,30.030967526978284
TEA,-84.358212,33.854126
LIVX,9.8743518,57.003923
EATX,-78.471937,38.034091
WGH,-97.7752087,30.2698249
WPX,Manual,Manual
APX..,10.588991048388085,59.91752945
SVVZF,-84.43674715631262,45.51509908617235
VAPI.1,-80.11482005400183,26.322339113393618
FISN,-78.471937,38.034091
IOIL,-73.69032438091673,41.006419550000004
LSSCF,31.0093918,-29.8590422
BRND,Manual,Manual
MEXS,-78.471937,38.034091
ANOS,-118.3725835,33.7709208
CARZ,-88.10620740391407,41.86413999522497
HMST,-71.4575766,42.9950162
FENG,Manual,Manual
LRE,-84.09786893848366,33.939012399999996
INQQF,-70.3915283579957,41.62836965282502
MIF.UN,-70.3915283579957,41.62836965282502
XTRGQ,-115.10730022405811,36.232427
CAGOF,-79.4346138,43.6374567
CGEI.1,Manual,Manual
TUR.,-123.1459667,49.2585547
FMK,-88.10620740391407,41.86413999522497
PEER.1,-97.304122,32.653712
GEENQ,-73.8253263,40.7906845
FDGMF,-71.167149,42.347184
SRAM,-87.64949548420586,41.9059913
WHSM,Manual,Manual
GLDG,-123.1217584,49.2845608
AGRG,18.5005722,-33.9703889
CONG.1,18.5005722,-33.9703889
GRPC,18.5005722,-33.9703889
CNTR.1,18.5005722,-33.9703889
EQIN,18.5005722,-33.9703889
LWPE,18.5005722,-33.9703889
RM,-84.41132716504063,34.17279519583264
VROM,-78.471937,38.034091
0168A,-85.961455,43.855906
CCH.,-79.5727747,43.633017
TLF.,-1.9680023976416934,52.4028689
MLP.,-96.618907,33.195309
OUY.UN,-78.3801224,44.2876813
7361B,-88.10620740391407,41.86413999522497
CNPF,-78.471937,38.034091
5823B,-76.5742217,39.2843074
FTTN,-115.242191,36.17949
SMF,-100.2600685,25.7206229
CEUMF,114.17687132991804,22.2980237
RUSL,-73.98018254690722,40.7618616
RUSS,-73.98018254690722,40.7618616
COWL,-73.98018254690722,40.7618616
COWS,-73.98018254690722,40.7618616
SOIL,-78.471937,38.034091
LBTA,18.5005722,-33.9703889
HBTA,18.5005722,-33.9703889
LVOL.1,18.5005722,-33.9703889
HVOL,18.5005722,-33.9703889
HMTM,18.5005722,-33.9703889
SLBT,18.5005722,-33.9703889
SLVY,18.5005722,-33.9703889
SHBT,18.5005722,-33.9703889
SHVY,18.5005722,-33.9703889
SHMO,18.5005722,-33.9703889
AEDC,-73.9810015,40.7587613
RGFR,-94.873848,36.933334
READ,121.5991009,31.2029693
TAOM,12.5075736,52.3370713
GEPC.1,-116.996277,32.841669
BARN,-78.471937,38.034091
AMBS,-74.00990349826733,40.706183249999995
TKLS,-111.91326731454168,33.629010545756046
CTLE,-83.04705617084184,42.32993705
FROG.1,-118.3282753,34.181984
IZEA,-118.37305244897959,34.0797141632653
GRPN,-78.873164,38.456909
GRGCF,Manual,Manual
IONAF,-86.99661633342778,34.60190604735425
RMGN,-96.8212563,32.96783
ABCS,-81.66034060131237,30.329249726043514
GBNXF,-92.46579738691301,44.01880150536082
SDIV,-78.471937,38.034091
NCFFF,-123.12265847656215,49.28502255
EMO,0.0582952,51.5527449
OXI.H,-123.11521254915883,49.2852513
LCTC,-105.13851360692409,39.786903859231
7275B,-96.82754349442749,33.10281195
XNET,Manual,Manual
ROOF,-73.69032438091673,41.006419550000004
PNC.A,-79.3778669,43.6719642
MRQRF,-4.2533714,55.8604174
MATL,-73.98018254690722,40.7618616
MATS,-73.98018254690722,40.7618616
CURE,-73.98018254690722,40.7618616
SICK.1,-73.98018254690722,40.7618616
TOTS,-73.98018254690722,40.7618616
PSB.,-117.2231107,32.7388359
PGL.,-117.2231107,32.7388359
CARB,Manual,Manual
BRHM.1,102.0474487,31.3706591
AFAN,-84.563812,38.202888
QQC.,-117.2231107,32.7388359
CAH.UN,-73.57130054381321,45.50252015
PDC.,-117.2231107,32.7388359
PPS.,-117.2231107,32.7388359
MSO.UN,Manual,Manual
FLOT.,-79.38376361570594,43.64967865
NCPCF,-123.11917354190919,49.285083549999996
UI,28.0084002,-26.1994867
FDUS,-87.680394,42.0471041
PFH.,-117.2231107,32.7388359
AMSE,Manual,Manual
OAK,-87.54924064617319,37.9742602659988
ROII,-73.5680527,45.5187201
SKHRF,-79.377336,43.650568
LGEM,-80.28506020764104,25.8391295
GGEM,-80.28506020764104,25.8391295
HGEM,-80.28506020764104,25.8391295
IGEM.2,-80.28506020764104,25.8391295
QGEM,-80.28506020764104,25.8391295
TGEM,-80.28506020764104,25.8391295
UGEM,-80.28506020764104,25.8391295
VGEM,-80.28506020764104,25.8391295
ECCE,-95.43284959204225,29.73625442410011
WPTH,-74.64810743539249,40.324852500000006
CBF,-80.83968681762968,35.15171829740938
TSE,-75.4619348968221,40.06645461885546
BWPC,-104.81022788644125,41.1731765
RDEMF,-123.11917354190919,49.285083549999996
HES.,-75.9498327,44.6281642
CNODF,4.6038782,51.81914
LUCA,-105.191507,39.719485
SKYY,-88.10620740391407,41.86413999522497
BRVVD,-123.1152581,49.2865686
MNGL,-122.9017404,47.0500105
HIB.,-75.9498327,44.6281642
HIZ.,-75.9498327,44.6281642
SSMC,-104.88912834103795,39.622416
DPHS.1,-85.98957465846152,43.36681616921281
EMER,-73.69032438091673,41.006419550000004
RDMPQ,-96.80231815993864,32.7955846
ILCC,-115.31002095094779,36.15904239445723
NKY,-72.51239467346939,42.37597320408163
MACK,-80.19359921379333,25.75919005
RRF,-90.12587744487752,32.457913658542694
HDG,-87.952474,44.528038
LXWKF,-2.2477367,53.4814114
MDRPD,-123.11604194613447,49.28721315
ASD.,-75.9498327,44.6281642
RNVA,-80.10117476780641,26.715458959758024
ENIP,-77.2282283436375,38.9117769
HTA,147.5378492,-41.1445154
REGI,-97.13031535987245,33.21108627334183
CBIO.1,-111.6450904063199,35.17057475
DPG,-87.63735548657624,41.87898655
EPAM,-73.07276762185522,40.83166635
LAEC,114.17364406460659,22.28006495
TWAV,-76.6169326,39.2986382
FFC.H,-123.1152581,49.2865686
SVBT.1,Manual,Manual
AHFD,-70.71513,42.5801699
RSASF,-123.1148257,49.2812082
DUNDF,-71.0584604224359,42.3527552
EWMD,Manual,Manual
EWSM,Manual,Manual
GYST,-82.50926893471693,27.255736232785758
NZERF,2.1931518291674177,48.9578946
ERA,-77.54418500273705,40.44832239517734
BOPO,-96.8336683,33.0779379
RNF,-81.137035,31.9849794
GRDH,-80.2068747,25.8434168
MGMLF,121.56144177777671,25.02532085
SANP,-69.9428029,18.4536806
CMMMF,-123.1161579,49.2862256
BRRN,-74.74968535178975,41.807179567349465
SLRRF,-123.11242598556294,49.283993550000005
MCEP,-86.107839,39.865526
MTDR,-104.98574000060752,39.7429513
RRMS,-84.1283129,39.4663685
FRGI,-79.2370476,43.73703
HZB.,-75.9498327,44.6281642
HBZ.,-75.9498327,44.6281642
AZTA,-118.40241905868199,34.07030169489317
CARAF,-79.3833789,43.6499558
6840B,28.1489769,-26.1129923
NRGM,-91.202623,29.696665
BCOV,-68.70727136232593,45.65719784559037
LPI,-71.303507,42.6520905
INF,-79.37729885123613,43.646993699999996
HNTHF,-86.99641465434104,34.601756799625015
JIVE,-122.16274849317396,37.44724555
ELOQ,-77.2278649479933,38.912743869570505
DOR,-85.961455,43.855906
FDOC,-118.6493268595581,34.15591314044191
NSE,-73.77915269830089,43.09655059817476
TGRRF,-123.1211821,49.2865297
GGGOF,-70.39097545315789,41.628345146410204
4934B,-2.1740996,53.4840203
MOM,-68.020162,46.6837466
SIZ,-68.020162,46.6837466
QLT,-68.020162,46.6837466
NOMO,-68.020162,46.6837466
ILFC,-118.41750801254969,34.05704505
5971B,-79.8171791,43.3249951
GNYPF,-73.34306455014087,40.75325385
LCDX,-71.16277875501072,42.6034017
ARGYF,-80.068231,26.4435552
XCLL,-122.12089619855244,37.4500395
FOGO,-79.7688493,36.0841087
CHEP,-68.020162,46.6837466
BTAH,-68.020162,46.6837466
BTAL,-68.020162,46.6837466
RQD.,-79.4804733,43.9966741
RQE.,-79.4804733,43.9966741
RQF.,-79.4804733,43.9966741
RQG.,-79.4804733,43.9966741
RQH.,-79.4804733,43.9966741
PJXRF,-79.87018714417678,43.2573701
XLS,-77.22339978656447,38.9250828
RQA.,-79.4804733,43.9966741
RQB.,-79.4804733,43.9966741
RQC.,-79.4804733,43.9966741
WEAT,-74.7990875,40.5209274
SOYB,-74.7990875,40.5209274
CANE,-74.7990875,40.5209274
ENVA,-89.66811593149542,37.377028292307834
CAT.,-123.11521254915883,49.2852513
XVX.,-70.3915283579957,41.62836965282502
XSH.,-70.3915283579957,41.62836965282502
SDI.,-114.06708695201888,51.04804165
RMB,-81.66034060131237,30.329249726043514
HPMCF,-84.29768928571428,30.448058142857143
HBMK,Manual,Manual
FLCM,-72.3421197,41.4755497
UBIA,114.17907730333059,22.30320315
SCLP,18.5005722,-33.9703889
5445B,-80.85711923059554,35.05931504223436
RACK,-105.0003673393881,39.75191915
ALMTF,-79.87018714417678,43.2573701
XSW,-71.0584604224359,42.3527552
XHS,-71.0584604224359,42.3527552
XAR,-71.0584604224359,42.3527552
TREL,-122.77080512572073,45.332858599999994
UVXY,-87.952474,44.528038
SVXY,-87.952474,44.528038
FXCH,-77.18133539752995,39.11183265
PVI.H,-114.0667324,51.0002443
XELB,-76.69499904479659,39.4468045
SCOG,18.5005722,-33.9703889
SCTRL,18.5005722,-33.9703889
SGGG,18.5005722,-33.9703889
GAHC,-94.4211889,39.0285602
BOIL,-87.952474,44.528038
KOLD,-87.952474,44.528038
WDKA,18.3940861,-33.912131
AXGN,-82.47479083246135,29.77966654682701
HVV.H.,-79.38216306221958,43.6512683
CPMMF,-98.426119,36.683234
CBZMF,-123.14484605975863,49.27116845
STAF,-73.96964409512756,40.758877
AGIN,-77.8147351,35.5492135
BRNE,114.16512761003902,22.279349250000003
ARMS,-90.3356508,38.6503629
ARPS,-92.689926,42.2634526
CEMP,-78.978131,35.9113462
CPNVF,Manual,Manual
NTCPF,-123.12265847656215,49.28502255
WBXU,-118.4776417,34.0062537
NEKO,Manual,Manual
DIAL.1,-81.65528046490249,30.3710968963871
VAC,-118.4434361,34.0580682
GEQ,-81.66034060131237,30.329249726043514
ZDV.,-79.38169179283025,43.6487681
BMMWF,-79.38169179283025,43.6487681
ZWA.,-79.38169179283025,43.6487681
BMMVF,-79.38169179283025,43.6487681
PRV.UN,-80.19838818181817,36.05949198989899
ACHC,-98.5791934,29.4868115
SSF.UN,-1.9680023976416934,52.4028689
RVRLF,-0.1142761,51.5281242
TLMR,-83.1781629,42.5605531
LASO,28.9490564,41.0312856
ISLA,-111.89562717864042,33.320814600000006
EXAD,-115.2528311415119,36.27356881693634
MLD.UN,-70.602317,-33.4139423
DYNA,-85.6130887,38.269029
CYBF,10.8857839,51.6695262
POOSF,-86.9964766026059,34.5989741400645
AIOCF,-74.74961704081632,40.20097716326531
